timestamp(ms),RawRoll,FilteredRoll,RawPitch,FilteredPitch,
"1763781652.074",,,,"-4.3",
"1763781652.078","-0.46",,,,
"1763781652.081",,"-1.87","-4.61",,
"1763781652.083",,,,"-4.3",
"1763781652.088","-0.4",,,,
"1763781652.09",,"-1.87","-4.46",,
"1763781652.092",,,,"-4.3",
"1763781652.097","-0.33",,,,
"1763781652.1",,"-1.87","-4.71",,
"1763781652.102",,,,"-4.3",
"1763781652.107","-0.35",,,,
"1763781652.109",,"-1.87","-4.5",,
"1763781652.111",,,,"-4.3",
"1763781652.116","-0.29",,,,
"1763781652.119",,"-1.87","-4.52",,
"1763781652.121",,,,"-4.3",
"1763781652.126","-0.34",,,,
"1763781652.128",,"-1.87","-4.5",,
"1763781652.13",,,,"-4.3",
"1763781652.135","-0.45",,,,
"1763781652.138",,"-1.87","-4.67",,
"1763781652.14",,,,"-4.3",
"1763781652.144","-0.36",,,,
"1763781652.147",,"-1.87","-4.57",,
"1763781652.149",,,,"-4.3",
"1763781652.154","-0.4",,,,
"1763781652.156",,"-1.87","-4.6",,
"1763781652.158",,,,"-4.3",
"1763781652.163","-0.43",,,,
"1763781652.166",,"-1.87","-4.7",,
"1763781652.168",,,,"-4.3",
"1763781652.172","-0.5",,,,
"1763781652.175",,"-1.87","-4.53",,
"1763781652.178",,,,"-4.3",
"1763781652.182","-0.46",,,,
"1763781652.184",,"-1.87",,,
"1763781652.185",,,"-4.67",,
"1763781652.187",,,,"-4.3",
"1763781652.191","-0.6",,,,
"1763781652.194",,"-1.87","-4.53",,
"1763781652.196",,,,"-4.3",
"1763781652.201","-0.5",,,,
"1763781652.204",,"-1.87","-4.65",,
"1763781652.206",,,,"-4.3",
"1763781652.21","-0.52",,,,
"1763781652.213",,"-1.87","-4.42",,
"1763781652.215",,,,"-4.3",
"1763781652.22","-0.31",,,,
"1763781652.222",,"-1.87","-4.58",,
"1763781652.225",,,,"-4.3",
"1763781652.229","-0.33",,,,
"1763781652.232",,"-1.87","-4.29",,
"1763781652.234",,,,"-4.29",
"1763781652.238","-0.38",,,,
"1763781652.241",,"-1.87","-4.55",,
"1763781652.244",,,,"-4.29",
"1763781652.248","-0.34",,,,
"1763781652.251",,"-1.87","-4.57",,
"1763781652.253",,,,"-4.29",
"1763781652.257","-0.25",,,,
"1763781652.26",,"-1.87","-4.63",,
"1763781652.262",,,,"-4.29",
"1763781652.267","-0.24",,,,
"1763781652.269",,"-1.87","-4.64",,
"1763781652.272",,,,"-4.29",
"1763781652.276","-0.44",,,,
"1763781652.279",,"-1.87","-4.62",,
"1763781652.281",,,,"-4.29",
"1763781652.285","-0.45",,,,
"1763781652.288",,"-1.87","-4.5",,
"1763781652.29",,,,"-4.29",
"1763781652.295","-0.45",,,,
"1763781652.298",,"-1.87","-4.4",,
"1763781652.3",,,,"-4.29",
"1763781652.304","-0.49",,,,
"1763781652.307",,"-1.87","-4.64",,
"1763781652.309",,,,"-4.29",
"1763781652.314","-0.45",,,,
"1763781652.317",,"-1.87","-4.32",,
"1763781652.319",,,,"-4.29",
"1763781652.323","-0.34",,,,
"1763781652.326",,"-1.87","-4.56",,
"1763781652.328",,,,"-4.29",
"1763781652.333","-0.36",,,,
"1763781652.335",,"-1.87",,,
"1763781652.336",,,"-4.55",,
"1763781652.338",,,,"-4.29",
"1763781652.342","-0.32",,,,
"1763781652.345",,"-1.87","-4.82",,
"1763781652.347",,,,"-4.29",
"1763781652.351","-0.28",,,,
"1763781652.354",,"-1.87","-4.52",,
"1763781652.356",,,,"-4.29",
"1763781652.361","-0.38",,,,
"1763781652.364",,"-1.87","-4.66",,
"1763781652.366",,,,"-4.29",
"1763781652.37","-0.44",,,,
"1763781652.373",,"-1.87","-4.55",,
"1763781652.375",,,,"-4.29",
"1763781652.38","-0.49",,,,
"1763781652.383",,"-1.87","-4.52",,
"1763781652.385",,,,"-4.29",
"1763781652.389","-0.47",,,,
"1763781652.392",,"-1.87","-4.47",,
"1763781652.394",,,,"-4.29",
"1763781652.399","-0.49",,,,
"1763781652.401",,"-1.87","-4.55",,
"1763781652.404",,,,"-4.29",
"1763781652.408","-0.39",,,,
"1763781652.411",,"-1.87","-4.67",,
"1763781652.413",,,,"-4.29",
"1763781652.418","-0.36",,,,
"1763781652.42",,"-1.87","-4.53",,
"1763781652.422",,,,"-4.29",
"1763781652.427","-0.29",,,,
"1763781652.43",,"-1.87","-4.62",,
"1763781652.432",,,,"-4.29",
"1763781652.436","-0.36",,,,
"1763781652.439",,"-1.87","-4.55",,
"1763781652.441",,,,"-4.29",
"1763781652.446","-0.38",,,,
"1763781652.449",,"-1.87","-4.62",,
"1763781652.451",,,,"-4.29",
"1763781652.455","-0.47",,,,
"1763781652.458",,"-1.87","-4.47",,
"1763781652.46",,,,"-4.29",
"1763781652.465","-0.45",,,,
"1763781652.467",,"-1.87","-4.64",,
"1763781652.469",,,,"-4.29",
"1763781652.474","-0.5",,,,
"1763781652.477",,"-1.87","-4.46",,
"1763781652.479",,,,"-4.29",
"1763781652.484","-0.45",,,,
"1763781652.486",,"-1.87","-4.67",,
"1763781652.489",,,,"-4.29",
"1763781652.493","-0.42",,,,
"1763781652.496",,"-1.87","-4.51",,
"1763781652.498",,,,"-4.29",
"1763781652.502","-0.36",,,,
"1763781652.505",,"-1.87","-4.56",,
"1763781652.508",,,,"-4.29",
"1763781652.512","-0.38",,,,
"1763781652.515",,"-1.87","-4.45",,
"1763781652.517",,,,"-4.29",
"1763781652.521","-0.42",,,,
"1763781652.524",,"-1.87","-4.62",,
"1763781652.526",,,,"-4.29",
"1763781652.531","-0.39",,,,
"1763781652.533",,"-1.87","-4.65",,
"1763781652.535",,,,"-4.29",
"1763781652.54","-0.42",,,,
"1763781652.543",,"-1.87","-4.59",,
"1763781652.545",,,,"-4.29",
"1763781652.549","-0.43",,,,
"1763781652.552",,"-1.87","-4.58",,
"1763781652.554",,,,"-4.29",
"1763781652.559","-0.54",,,,
"1763781652.561",,"-1.87",,,
"1763781652.562",,,"-4.55",,
"1763781652.564",,,,"-4.29",
"1763781652.568","-0.35",,,,
"1763781652.571",,"-1.87","-4.58",,
"1763781652.573",,,,"-4.29",
"1763781652.578","-0.38",,,,
"1763781652.58",,"-1.87",,,
"1763781652.581",,,"-4.42",,
"1763781652.583",,,,"-4.29",
"1763781652.587","-0.28",,,,
"1763781652.59",,"-1.87","-4.64",,
"1763781652.592",,,,"-4.29",
"1763781652.596","-0.36",,,,
"1763781652.599",,"-1.87","-4.61",,
"1763781652.601",,,,"-4.29",
"1763781652.606","-0.41",,,,
"1763781652.609",,"-1.87","-4.73",,
"1763781652.611",,,,"-4.29",
"1763781652.615","-0.43",,,,
"1763781652.618",,"-1.87","-4.53",,
"1763781652.62",,,,"-4.29",
"1763781652.625","-0.46",,,,
"1763781652.628",,"-1.87","-4.67",,
"1763781652.63",,,,"-4.29",
"1763781652.634","-0.41",,,,
"1763781652.637",,"-1.87","-4.51",,
"1763781652.639",,,,"-4.29",
"1763781652.644","-0.41",,,,
"1763781652.647",,"-1.87","-4.53",,
"1763781652.649",,,,"-4.29",
"1763781652.653","-0.43",,,,
"1763781652.656",,"-1.87","-4.46",,
"1763781652.658",,,,"-4.29",
"1763781652.663","-0.46",,,,
"1763781652.666",,"-1.87","-4.57",,
"1763781652.668",,,,"-4.29",
"1763781652.672","-0.36",,,,
"1763781652.675",,"-1.87","-4.56",,
"1763781652.677",,,,"-4.29",
"1763781652.681","-0.35",,,,
"1763781652.684",,"-1.87","-4.38",,
"1763781652.686",,,,"-4.29",
"1763781652.691","-0.35",,,,
"1763781652.693",,"-1.87",,,
"1763781652.694",,,"-4.61",,
"1763781652.696",,,,"-4.29",
"1763781652.7","-0.42",,,,
"1763781652.703",,"-1.87","-4.51",,
"1763781652.705",,,,"-4.29",
"1763781652.71","-0.32",,,,
"1763781652.712",,"-1.87",,,
"1763781652.713",,,"-4.6",,
"1763781652.715",,,,"-4.29",
"1763781652.719","-0.43",,,,
"1763781652.722",,"-1.87","-4.56",,
"1763781652.724",,,,"-4.29",
"1763781652.729","-0.45",,,,
"1763781652.731",,"-1.87","-4.72",,
"1763781652.734",,,,"-4.29",
"1763781652.738","-0.45",,,,
"1763781652.741",,"-1.87","-4.51",,
"1763781652.743",,,,"-4.29",
"1763781652.747","-0.34",,,,
"1763781652.75",,"-1.87","-4.79",,
"1763781652.752",,,,"-4.29",
"1763781652.757","-0.33",,,,
"1763781652.76",,"-1.87","-4.59",,
"1763781652.762",,,,"-4.29",
"1763781652.766","-0.33",,,,
"1763781652.769",,"-1.87","-4.62",,
"1763781652.771",,,,"-4.29",
"1763781652.776","-0.31",,,,
"1763781652.778",,"-1.87","-4.45",,
"1763781652.781",,,,"-4.29",
"1763781652.786","-0.42",,,,
"1763781652.788",,"-1.87","-4.5",,
"1763781652.79",,,,"-4.29",
"1763781652.795","-0.39",,,,
"1763781652.798",,"-1.87","-4.48",,
"1763781652.8",,,,"-4.29",
"1763781652.804","-0.46",,,,
"1763781652.807",,"-1.87","-4.6",,
"1763781652.809",,,,"-4.29",
"1763781652.814","-0.41",,,,
"1763781652.816",,"-1.87","-4.83",,
"1763781652.819",,,,"-4.29",
"1763781652.823","-0.29",,,,
"1763781652.826",,"-1.87","-4.61",,
"1763781652.828",,,,"-4.29",
"1763781652.832","-0.27",,,,
"1763781652.835",,"-1.87","-4.65",,
"1763781652.837",,,,"-4.29",
"1763781652.842","-0.4",,,,
"1763781652.845",,"-1.87","-4.64",,
"1763781652.848",,,,"-4.29",
"1763781652.851","-0.31",,,,
"1763781652.854",,"-1.87","-4.61",,
"1763781652.857",,,,"-4.29",
"1763781652.861","-0.5",,,,
"1763781652.863",,"-1.87","-4.5",,
"1763781652.866",,,,"-4.29",
"1763781652.87","-0.39",,,,
"1763781652.873",,"-1.87","-4.71",,
"1763781652.875",,,,"-4.29",
"1763781652.879","-0.46",,,,
"1763781652.882",,"-1.87","-4.51",,
"1763781652.884",,,,"-4.29",
"1763781652.889","-0.32",,,,
"1763781652.892",,"-1.87","-4.57",,
"1763781652.894",,,,"-4.29",
"1763781652.898","-0.49",,,,
"1763781652.901",,"-1.87","-4.5",,
"1763781652.903",,,,"-4.29",
"1763781652.908","-0.45",,,,
"1763781652.911",,"-1.87","-4.65",,
"1763781652.913",,,,"-4.29",
"1763781652.917","-0.35",,,,
"1763781652.92",,"-1.87","-4.61",,
"1763781652.922",,,,"-4.29",
"1763781652.927","-0.38",,,,
"1763781652.929",,"-1.87","-4.67",,
"1763781652.931",,,,"-4.29",
"1763781652.936","-0.34",,,,
"1763781652.939",,"-1.87","-4.67",,
"1763781652.941",,,,"-4.29",
"1763781652.946","-0.4",,,,
"1763781652.948",,"-1.87","-4.68",,
"1763781652.951",,,,"-4.29",
"1763781652.955","-0.41",,,,
"1763781652.958",,"-1.87","-4.74",,
"1763781652.96",,,,"-4.29",
"1763781652.964","-0.47",,,,
"1763781652.967",,"-1.87","-4.49",,
"1763781652.969",,,,"-4.29",
"1763781652.974","-0.29",,,,
"1763781652.977",,"-1.87","-4.62",,
"1763781652.979",,,,"-4.29",
"1763781652.983","-0.36",,,,
"1763781652.986",,"-1.87","-4.43",,
"1763781652.988",,,,"-4.29",
"1763781652.993","-0.36",,,,
"1763781652.995",,"-1.87","-4.73",,
"1763781652.998",,,,"-4.29",
"1763781653.002","-0.38",,,,
"1763781653.005",,"-1.87","-4.51",,
"1763781653.007",,,,"-4.29",
"1763781653.011","-0.34",,,,
"1763781653.014",,"-1.87","-4.74",,
"1763781653.016",,,,"-4.29",
"1763781653.021","-0.38",,,,
"1763781653.024",,"-1.87","-4.55",,
"1763781653.026",,,,"-4.29",
"1763781653.03","-0.45",,,,
"1763781653.033",,"-1.87","-4.65",,
"1763781653.036",,,,"-4.29",
"1763781653.04","-0.46",,,,
"1763781653.043",,"-1.87","-4.55",,
"1763781653.045",,,,"-4.29",
"1763781653.049","-0.43",,,,
"1763781653.052",,"-1.87","-4.68",,
"1763781653.054",,,,"-4.29",
"1763781653.059","-0.52",,,,
"1763781653.062",,"-1.87","-4.59",,
"1763781653.064",,,,"-4.29",
"1763781653.068","-0.49",,,,
"1763781653.071",,"-1.87","-4.57",,
"1763781653.073",,,,"-4.29",
"1763781653.077","-0.35",,,,
"1763781653.08",,"-1.87","-4.67",,
"1763781653.082",,,,"-4.29",
"1763781653.087","-0.39",,,,
"1763781653.09",,"-1.87","-4.57",,
"1763781653.092",,,,"-4.29",
"1763781653.096","-0.25",,,,
"1763781653.099",,"-1.87","-4.73",,
"1763781653.101",,,,"-4.29",
"1763781653.106","-0.39",,,,
"1763781653.109",,"-1.87","-4.53",,
"1763781653.111",,,,"-4.29",
"1763781653.115","-0.27",,,,
"1763781653.118",,"-1.87","-4.72",,
"1763781653.12",,,,"-4.29",
"1763781653.125","-0.39",,,,
"1763781653.127",,"-1.87","-4.55",,
"1763781653.129",,,,"-4.29",
"1763781653.134","-0.34",,,,
"1763781653.137",,"-1.87","-4.75",,
"1763781653.139",,,,"-4.3",
"1763781653.144","-0.44",,,,
"1763781653.146",,"-1.87","-4.56",,
"1763781653.149",,,,"-4.3",
"1763781653.153","-0.45",,,,
"1763781653.156",,"-1.87","-4.74",,
"1763781653.158",,,,"-4.3",
"1763781653.162","-0.42",,,,
"1763781653.165",,"-1.87","-4.56",,
"1763781653.167",,,,"-4.3",
"1763781653.172","-0.47",,,,
"1763781653.175",,"-1.87","-4.57",,
"1763781653.177",,,,"-4.3",
"1763781653.181","-0.39",,,,
"1763781653.184",,"-1.87","-4.56",,
"1763781653.186",,,,"-4.3",
"1763781653.191","-0.41",,,,
"1763781653.193",,"-1.87","-4.6",,
"1763781653.196",,,,"-4.3",
"1763781653.2","-0.34",,,,
"1763781653.203",,"-1.87","-4.68",,
"1763781653.205",,,,"-4.3",
"1763781653.209","-0.42",,,,
"1763781653.212",,"-1.87","-4.48",,
"1763781653.214",,,,"-4.3",
"1763781653.219","-0.32",,,,
"1763781653.222",,"-1.87","-4.54",,
"1763781653.224",,,,"-4.3",
"1763781653.228","-0.33",,,,
"1763781653.231",,"-1.87","-4.42",,
"1763781653.233",,,,"-4.29",
"1763781653.238","-0.27",,,,
"1763781653.241",,"-1.87","-4.58",,
"1763781653.243",,,,"-4.29",
"1763781653.247","-0.35",,,,
"1763781653.25",,"-1.87","-4.38",,
"1763781653.252",,,,"-4.29",
"1763781653.257","-0.36",,,,
"1763781653.259",,"-1.87","-4.7",,
"1763781653.261",,,,"-4.29",
"1763781653.266","-0.39",,,,
"1763781653.269",,"-1.87","-4.65",,
"1763781653.271",,,,"-4.29",
"1763781653.275","-0.32",,,,
"1763781653.278",,"-1.87","-4.78",,
"1763781653.28",,,,"-4.3",
"1763781653.285","-0.5",,,,
"1763781653.288",,"-1.87","-4.64",,
"1763781653.29",,,,"-4.3",
"1763781653.294","-0.42",,,,
"1763781653.297",,"-1.87","-4.65",,
"1763781653.299",,,,"-4.3",
"1763781653.304","-0.32",,,,
"1763781653.306",,"-1.87","-4.47",,
"1763781653.309",,,,"-4.3",
"1763781653.313","-0.34",,,,
"1763781653.316",,"-1.87","-4.59",,
"1763781653.318",,,,"-4.3",
"1763781653.322","-0.36",,,,
"1763781653.325",,"-1.87","-4.32",,
"1763781653.327",,,,"-4.29",
"1763781653.332","-0.32",,,,
"1763781653.334",,"-1.87",,,
"1763781653.335",,,"-4.53",,
"1763781653.337",,,,"-4.29",
"1763781653.341","-0.36",,,,
"1763781653.344",,"-1.87","-4.64",,
"1763781653.346",,,,"-4.29",
"1763781653.351","-0.43",,,,
"1763781653.353",,"-1.87","-4.54",,
"1763781653.357",,,,"-4.29",
"1763781653.36","-0.43",,,,
"1763781653.363",,"-1.87","-4.55",,
"1763781653.365",,,,"-4.29",
"1763781653.37","-0.49",,,,
"1763781653.372",,"-1.87","-4.52",,
"1763781653.374",,,,"-4.29",
"1763781653.379","-0.45",,,,
"1763781653.382",,"-1.87","-4.68",,
"1763781653.384",,,,"-4.29",
"1763781653.389","-0.5",,,,
"1763781653.392",,"-1.87","-4.54",,
"1763781653.394",,,,"-4.29",
"1763781653.398","-0.51",,,,
"1763781653.401",,"-1.87","-4.77",,
"1763781653.403",,,,"-4.29",
"1763781653.407","-0.43",,,,
"1763781653.41",,"-1.87","-4.61",,
"1763781653.413",,,,"-4.29",
"1763781653.417","-0.39",,,,
"1763781653.42",,"-1.87","-4.7",,
"1763781653.422",,,,"-4.3",
"1763781653.426","-0.39",,,,
"1763781653.429",,"-1.87","-4.48",,
"1763781653.431",,,,"-4.29",
"1763781653.436","-0.36",,,,
"1763781653.438",,"-1.87","-4.61",,
"1763781653.441",,,,"-4.29",
"1763781653.446","-0.47",,,,
"1763781653.448",,"-1.87","-4.41",,
"1763781653.45",,,,"-4.29",
"1763781653.455","-0.33",,,,
"1763781653.457",,"-1.87","-4.49",,
"1763781653.46",,,,"-4.29",
"1763781653.464","-0.45",,,,
"1763781653.467",,"-1.87","-4.59",,
"1763781653.469",,,,"-4.29",
"1763781653.473","-0.53",,,,
"1763781653.476",,"-1.87","-4.54",,
"1763781653.478",,,,"-4.29",
"1763781653.483","-0.46",,,,
"1763781653.485",,"-1.87","-4.62",,
"1763781653.488",,,,"-4.29",
"1763781653.492","-0.46",,,,
"1763781653.495",,"-1.87","-4.68",,
"1763781653.497",,,,"-4.29",
"1763781653.502","-0.35",,,,
"1763781653.504",,"-1.87","-4.67",,
"1763781653.507",,,,"-4.29",
"1763781653.511","-0.35",,,,
"1763781653.514",,"-1.87","-4.52",,
"1763781653.516",,,,"-4.29",
"1763781653.521","-0.32",,,,
"1763781653.523",,"-1.87",,,
"1763781653.524",,,"-4.61",,
"1763781653.526",,,,"-4.29",
"1763781653.53","-0.47",,,,
"1763781653.533",,"-1.87","-4.46",,
"1763781653.535",,,,"-4.29",
"1763781653.539","-0.34",,,,
"1763781653.542",,"-1.87","-4.63",,
"1763781653.544",,,,"-4.29",
"1763781653.549","-0.44",,,,
"1763781653.551",,"-1.87",,,
"1763781653.552",,,"-4.4",,
"1763781653.554",,,,"-4.29",
"1763781653.558","-0.48",,,,
"1763781653.561",,"-1.87","-4.56",,
"1763781653.563",,,,"-4.29",
"1763781653.568","-0.46",,,,
"1763781653.571",,"-1.87","-4.51",,
"1763781653.573",,,,"-4.29",
"1763781653.577","-0.47",,,,
"1763781653.58",,"-1.87","-4.73",,
"1763781653.582",,,,"-4.29",
"1763781653.587","-0.35",,,,
"1763781653.589",,"-1.87","-4.53",,
"1763781653.591",,,,"-4.29",
"1763781653.596","-0.39",,,,
"1763781653.599",,"-1.87","-4.63",,
"1763781653.601",,,,"-4.29",
"1763781653.605","-0.43",,,,
"1763781653.608",,"-1.87","-4.75",,
"1763781653.61",,,,"-4.29",
"1763781653.615","-0.46",,,,
"1763781653.618",,"-1.87","-4.72",,
"1763781653.62",,,,"-4.29",
"1763781653.624","-0.48",,,,
"1763781653.627",,"-1.87","-4.79",,
"1763781653.629",,,,"-4.3",
"1763781653.634","-0.57",,,,
"1763781653.637",,"-1.87","-4.65",,
"1763781653.638",,,,"-4.3",
"1763781653.643","-0.43",,,,
"1763781653.646",,"-1.87","-4.69",,
"1763781653.648",,,,"-4.3",
"1763781653.653","-0.4",,,,
"1763781653.655",,"-1.87","-4.39",,
"1763781653.658",,,,"-4.29",
"1763781653.662","-0.34",,,,
"1763781653.665",,"-1.87","-4.62",,
"1763781653.667",,,,"-4.29",
"1763781653.671","-0.39",,,,
"1763781653.674",,"-1.87","-4.41",,
"1763781653.676",,,,"-4.29",
"1763781653.681","-0.36",,,,
"1763781653.683",,"-1.87","-4.67",,
"1763781653.686",,,,"-4.29",
"1763781653.69","-0.25",,,,
"1763781653.693",,"-1.87","-4.51",,
"1763781653.695",,,,"-4.29",
"1763781653.699","-0.25",,,,
"1763781653.703",,"-1.87","-4.61",,
"1763781653.705",,,,"-4.29",
"1763781653.709","-0.39",,,,
"1763781653.712",,"-1.87","-4.48",,
"1763781653.714",,,,"-4.29",
"1763781653.718","-0.39",,,,
"1763781653.721",,"-1.87","-4.69",,
"1763781653.723",,,,"-4.29",
"1763781653.728","-0.4",,,,
"1763781653.731",,"-1.87","-4.58",,
"1763781653.733",,,,"-4.29",
"1763781653.737","-0.42",,,,
"1763781653.74",,"-1.87","-4.6",,
"1763781653.742",,,,"-4.29",
"1763781653.747","-0.45",,,,
"1763781653.749",,"-1.87","-4.51",,
"1763781653.752",,,,"-4.29",
"1763781653.756","-0.49",,,,
"1763781653.759",,"-1.87","-4.5",,
"1763781653.761",,,,"-4.29",
"1763781653.765","-0.28",,,,
"1763781653.768",,"-1.87","-4.48",,
"1763781653.77",,,,"-4.29",
"1763781653.775","-0.47",,,,
"1763781653.778",,"-1.87","-4.39",,
"1763781653.78",,,,"-4.29",
"1763781653.784","-0.48",,,,
"1763781653.787",,"-1.87","-4.62",,
"1763781653.789",,,,"-4.29",
"1763781653.794","-0.57",,,,
"1763781653.797",,"-1.87","-4.53",,
"1763781653.799",,,,"-4.29",
"1763781653.803","-0.46",,,,
"1763781653.806",,"-1.87","-4.68",,
"1763781653.808",,,,"-4.29",
"1763781653.813","-0.53",,,,
"1763781653.815",,"-1.87","-4.44",,
"1763781653.818",,,,"-4.29",
"1763781653.822","-0.34",,,,
"1763781653.825",,"-1.87","-4.7",,
"1763781653.827",,,,"-4.29",
"1763781653.832","-0.45",,,,
"1763781653.834",,"-1.87","-4.49",,
"1763781653.837",,,,"-4.29",
"1763781653.841","-0.28",,,,
"1763781653.844",,"-1.87","-4.75",,
"1763781653.846",,,,"-4.29",
"1763781653.85","-0.28",,,,
"1763781653.853",,"-1.87","-4.57",,
"1763781653.855",,,,"-4.29",
"1763781653.86","-0.35",,,,
"1763781653.863",,"-1.87","-4.56",,
"1763781653.865",,,,"-4.29",
"1763781653.869","-0.45",,,,
"1763781653.872",,"-1.87","-4.46",,
"1763781653.874",,,,"-4.29",
"1763781653.879","-0.34",,,,
"1763781653.881",,"-1.87","-4.56",,
"1763781653.884",,,,"-4.29",
"1763781653.888","-0.38",,,,
"1763781653.891",,"-1.87","-4.44",,
"1763781653.893",,,,"-4.29",
"1763781653.898","-0.49",,,,
"1763781653.9",,"-1.87",,,
"1763781653.901",,,"-4.52",,
"1763781653.903",,,,"-4.29",
"1763781653.907","-0.43",,,,
"1763781653.91",,"-1.87","-4.8",,
"1763781653.912",,,,"-4.29",
"1763781653.916","-0.53",,,,
"1763781653.919",,"-1.87","-4.64",,
"1763781653.921",,,,"-4.29",
"1763781653.926","-0.41",,,,
"1763781653.928",,"-1.87",,,
"1763781653.929",,,"-4.77",,
"1763781653.93",,,,"-4.29",
"1763781653.935","-0.43",,,,
"1763781653.938",,"-1.87","-4.66",,
"1763781653.94",,,,"-4.29",
"1763781653.945","-0.41",,,,
"1763781653.947",,"-1.87","-4.65",,
"1763781653.95",,,,"-4.29",
"1763781653.954","-0.47",,,,
"1763781653.957",,"-1.87","-4.37",,
"1763781653.959",,,,"-4.29",
"1763781653.964","-0.38",,,,
"1763781653.966",,"-1.87","-4.5",,
"1763781653.969",,,,"-4.29",
"1763781653.973","-0.5",,,,
"1763781653.976",,"-1.87","-4.39",,
"1763781653.978",,,,"-4.29",
"1763781653.982","-0.46",,,,
"1763781653.985",,"-1.87","-4.62",,
"1763781653.987",,,,"-4.29",
"1763781653.992","-0.39",,,,
"1763781653.994",,"-1.87","-4.67",,
"1763781653.997",,,,"-4.29",
"1763781654.001","-0.34",,,,
"1763781654.004",,"-1.87","-4.76",,
"1763781654.006",,,,"-4.29",
"1763781654.011","-0.29",,,,
"1763781654.013",,"-1.87","-4.75",,
"1763781654.015",,,,"-4.29",
"1763781654.02","-0.19",,,,
"1763781654.023",,"-1.87","-4.67",,
"1763781654.025",,,,"-4.29",
"1763781654.03","-0.27",,,,
"1763781654.033",,"-1.87","-4.66",,
"1763781654.035",,,,"-4.29",
"1763781654.039","-0.45",,,,
"1763781654.042",,"-1.87","-4.63",,
"1763781654.044",,,,"-4.29",
"1763781654.048","-0.38",,,,
"1763781654.051",,"-1.87","-4.71",,
"1763781654.053",,,,"-4.29",
"1763781654.058","-0.5",,,,
"1763781654.06",,"-1.87",,,
"1763781654.061",,,"-4.55",,
"1763781654.062",,,,"-4.29",
"1763781654.067","-0.46",,,,
"1763781654.07",,"-1.87","-4.67",,
"1763781654.072",,,,"-4.3",
"1763781654.077","-0.47",,,,
"1763781654.079",,"-1.87","-4.51",,
"1763781654.082",,,,"-4.29",
"1763781654.086","-0.37",,,,
"1763781654.089",,"-1.87","-4.74",,
"1763781654.091",,,,"-4.3",
"1763781654.096","-0.31",,,,
"1763781654.098",,"-1.87","-4.5",,
"1763781654.1",,,,"-4.3",
"1763781654.105","-0.35",,,,
"1763781654.108",,"-1.87","-4.69",,
"1763781654.11",,,,"-4.3",
"1763781654.114","-0.31",,,,
"1763781654.117",,"-1.87","-4.58",,
"1763781654.12",,,,"-4.3",
"1763781654.124","-0.41",,,,
"1763781654.126",,"-1.87","-4.72",,
"1763781654.129",,,,"-4.3",
"1763781654.133","-0.53",,,,
"1763781654.136",,"-1.87","-4.66",,
"1763781654.138",,,,"-4.3",
"1763781654.143","-0.43",,,,
"1763781654.145",,"-1.87","-4.51",,
"1763781654.147",,,,"-4.3",
"1763781654.152","-0.32",,,,
"1763781654.155",,"-1.87","-4.46",,
"1763781654.157",,,,"-4.3",
"1763781654.162","-0.38",,,,
"1763781654.164",,"-1.87","-4.54",,
"1763781654.166",,,,"-4.29",
"1763781654.171","-0.38",,,,
"1763781654.174",,"-1.87","-4.48",,
"1763781654.176",,,,"-4.29",
"1763781654.18","-0.45",,,,
"1763781654.183",,"-1.87","-4.44",,
"1763781654.185",,,,"-4.29",
"1763781654.19","-0.41",,,,
"1763781654.192",,"-1.87","-4.69",,
"1763781654.195",,,,"-4.29",
"1763781654.199","-0.55",,,,
"1763781654.202",,"-1.87","-4.5",,
"1763781654.204",,,,"-4.29",
"1763781654.208","-0.38",,,,
"1763781654.211",,"-1.87","-4.65",,
"1763781654.213",,,,"-4.29",
"1763781654.218","-0.39",,,,
"1763781654.221",,"-1.87","-4.47",,
"1763781654.223",,,,"-4.29",
"1763781654.228","-0.42",,,,
"1763781654.23",,"-1.87","-4.67",,
"1763781654.232",,,,"-4.29",
"1763781654.237","-0.49",,,,
"1763781654.239",,"-1.87","-4.51",,
"1763781654.242",,,,"-4.29",
"1763781654.246","-0.46",,,,
"1763781654.249",,"-1.87","-4.69",,
"1763781654.251",,,,"-4.29",
"1763781654.256","-0.53",,,,
"1763781654.258",,"-1.87","-4.52",,
"1763781654.261",,,,"-4.29",
"1763781654.265","-0.48",,,,
"1763781654.268",,"-1.88","-4.55",,
"1763781654.27",,,,"-4.29",
"1763781654.274","-0.48",,,,
"1763781654.277",,"-1.88","-4.37",,
"1763781654.279",,,,"-4.29",
"1763781654.284","-0.49",,,,
"1763781654.287",,"-1.88","-4.4",,
"1763781654.289",,,,"-4.29",
"1763781654.293","-0.45",,,,
"1763781654.296",,"-1.88","-4.45",,
"1763781654.298",,,,"-4.29",
"1763781654.303","-0.39",,,,
"1763781654.305",,"-1.88","-4.43",,
"1763781654.308",,,,"-4.29",
"1763781654.312","-0.35",,,,
"1763781654.315",,"-1.88","-4.54",,
"1763781654.317",,,,"-4.29",
"1763781654.322","-0.35",,,,
"1763781654.324",,"-1.88","-4.56",,
"1763781654.327",,,,"-4.29",
"1763781654.331","-0.38",,,,
"1763781654.334",,"-1.87","-4.58",,
"1763781654.336",,,,"-4.29",
"1763781654.34","-0.36",,,,
"1763781654.343",,"-1.87","-4.48",,
"1763781654.345",,,,"-4.29",
"1763781654.35","-0.35",,,,
"1763781654.352",,"-1.87","-4.54",,
